68.216								
47.679	188	left	968	137	2312	40	0	70
47.762	189	center	2843	181	2845	40	0	70
47.845	190	left	2782	169	3050	40	0	70
47.928	191	right	1928	112	237	40	0	70
48.011	192	right	1913	129	805	40	80	0
48.094	193	right	1919	190	895	40	100	0
48.177	194	right	1936	171	747	40	100	0
48.26	195	right	1910	175	776	40	100	0
48.343	196	right	1834	84	852	39	100	0
48.426	197	right	1859	79	780	38	100	0
48.509	198	right	1946	164	931	37	100	0
48.592	199	right	1934	176	870	36	100	0
48.675	200	right	2012	87	607	35	100	0
48.758	201	center	2068	83	1740	35	100	0
48.841	202	left	2038	91	3092	35	0	10
48.924	203	left	2459	129	3108	34	0	60
49.007	204	left	2372	182	3127	34	0	70
49.09	205	right	2358	170	1235	34	0	70
49.173	206	right	2149	107	1145	33	40	0
49.256	207	right	2079	198	1108	33	100	0
49.339	208	right	2152	153	928	33	100	0
49.422	209	right	2018	179	1328	33	100	0
49.505	210	right	2093	186	1022	32	100	0
49.588	211	right	2086	93	939	31	100	0
49.671	212	right	2137	177	1216	30	100	0
49.754	213	center	2183	182	2121	30	100	0
49.837	214	left	2118	92	2737	30	100	0
49.92	215	left	2121	125	2853	29	0	60
50.003	216	left	2104	172	2804	29	0	70
50.086	217	center	2107	165	1884	29	0	70
50.169	218	right	2081	157	1291	28	40	70
50.252	219	right	2150	222	1403	28	100	0
50.335	220	right	2137	128	1093	28	100	0
50.418	221	right	2133	193	1202	26	100	0
50.501	222	right	2112	178	1346	26	100	0
50.584	223	right	2092	182	937	25	100	0
50.667	224	right	2014	166	1033	25	100	0
50.75	225	right	1947	158	1111	25	100	0
50.833	226	left	1896	156	2292	24	100	0
50.916	227	left	1754	149	2685	24	0	60
50.999	228	left	1784	160	2737	24	0	70
51.082	229	right	1888	160	1718	23	0	70
51.165	230	right	1867	82	969	23	30	0
51.248	231	right	1928	176	1075	22	100	0
51.331	232	right	1934	135	1016	22	100	0
51.414	233	right	1987	86	1096	21	100	0
51.497	234	center	1934	85	1830	21	100	0
51.58	235	left	1976	167	2798	20	100	40
51.663	236	left	1896	166	2470	21	0	70
51.746	237	center	1908	160	2247	20	10	70
51.829	238	right	1896	207	1357	20	100	70
51.912	239	right	1984	161	781	19	0	0
51.995	240	right	1899	83	1129	18	0	0
52.078	241	right	1901	83	988	19	0	0
52.161	242	right	1900	83	987	18	0	0
52.244	243	right	1901	82	986	18	0	0
52.327	244	right	1899	80	983	18	0	0
52.41	245	right	1896	78	983	18	0	0
52.493	246	right	1896	80	984	18	0	0
52.576	247	right	1896	82	987	18	0	0
52.659	248	right	1895	79	982	18	0	0
52.742	249	right	1895	82	982	18	0	0
52.825	250	right	1892	82	980	18	0	0
52.908	251	right	1895	81	977	18	0	0
52.991	252	right	1892	82	977	18	0	0
53.074	253	right	1893	80	977	18	0	0
53.157	254	right	1892	78	975	18	0	0
53.24	255	right	1892	81	975	18	0	0
53.323	256	right	1892	79	974	18	0	0
53.406	257	right	1890	81	974	18	0	0
53.489	258	right	1890	82	975	18	0	0
53.572	259	right	1889	80	974	18	0	0
53.655	260	right	1889	82	977	18	0	0
53.738	261	right	1888	79	972	18	0	0
53.821	262	right	1892	83	975	18	0	0
53.904	263	right	1888	81	972	18	0	0
53.987	264	right	1888	80	971	18	0	0
54.07	265	right	1889	83	971	18	0	0
54.153	266	right	1889	81	971	18	0	0
54.236	267	right	1889	81	970	18	0	0
54.319	268	right	1888	81	971	18	0	0
54.402	269	right	1888	80	969	18	0	0
54.485	270	right	1888	80	970	18	0	0
54.568	271	right	1888	80	971	18	0	0
54.651	272	right	1889	83	972	18	0	0
54.734	273	right	1888	80	972	18	0	0
54.817	274	right	1888	81	969	18	0	0
54.9	275	right	1888	80	967	18	0	0
54.983	276	right	1888	79	967	18	0	0
55.066	277	right	1886	82	971	18	0	0
55.149	278	right	1888	81	969	18	0	0
55.232	279	right	1886	80	971	18	0	0
55.315	280	right	1887	81	972	18	0	0
55.398	281	right	1886	80	967	18	0	0
55.481	282	right	1886	80	967	18	0	0
55.564	283	right	1886	80	963	18	0	0
55.647	284	right	1885	81	971	18	0	0
55.73	285	right	1884	80	966	18	0	0
55.813	286	right	1883	76	966	18	0	0
55.896	287	right	1884	81	971	18	0	0
55.979	288	right	1884	80	967	18	0	0
56.062	289	right	1884	80	965	18	0	0
56.145	290	right	1883	79	966	18	0	0
56.228	291	right	1883	69	966	18	0	0
56.311	292	right	1885	78	966	18	0	0
56.394	293	right	1885	81	969	18	0	0
56.477	294	right	1886	77	969	18	0	0
56.56	295	right	1885	81	966	18	0	0
56.643	296	right	1884	78	967	18	0	0
56.726	297	right	1884	82	966	18	0	0
56.809	298	right	1885	80	964	18	0	0
56.892	299	right	1884	80	957	18	0	0
56.975	300	right	1883	82	960	18	0	0
57.058	301	right	1884	80	958	18	0	0
57.141	302	right	1885	81	963	18	0	0
57.224	303	right	1884	80	971	18	0	0
57.307	304	right	1883	83	972	18	0	0
57.39	305	right	1883	81	969	18	0	0
57.473	306	right	1885	79	969	18	0	0
57.556	307	right	1888	80	969	18	0	0
57.639	308	right	1886	81	971	18	0	0
57.722	309	right	1883	80	979	18	0	0
57.805	310	right	1885	81	975	18	0	0
57.888	311	right	1885	81	975	18	0	0
57.971	312	right	1884	81	975	18	0	0
58.054	313	right	1884	81	972	18	0	0
58.137	314	right	1883	78	975	18	0	0
58.22	315	right	1886	81	982	18	0	0
58.303	316	right	1884	80	980	18	0	0
58.386	317	right	1884	80	979	18	0	0
