15.068								
30.445	186	right	1923	86	1056	24	100	0
30.528	187	right	2025	174	1041	23	100	0
30.611	188	right	1925	90	896	22	100	0
30.694	189	center	1918	171	1801	22	100	0
30.777	190	left	1825	83	2900	22	0	70
30.86	191	center	1930	130	2734	22	0	70
30.943	192	right	2086	224	1778	21	100	70
31.026	193	right	1812	79	589	20	100	0
31.109	194	right	1936	116	1085	20	100	0
31.192	195	center	1969	132	2197	19	0	0
31.275	196	left	1920	84	2245	18	0	0
31.358	197	center	1913	84	2175	19	0	0
31.441	198	center	1912	85	2199	18	0	0
31.524	199	center	1912	84	2195	18	0	0
31.607	200	center	1910	83	2195	18	0	0
31.69	201	center	1909	83	2194	18	0	0
31.773	202	center	1909	82	2194	18	0	0
31.856	203	center	1909	83	2192	18	0	0
31.939	204	center	1907	82	2192	18	0	0
32.022	205	center	1907	83	2191	18	0	0
32.105	206	center	1909	80	2191	18	0	0
32.188	207	center	1907	83	2191	18	0	0
32.271	208	center	1908	83	2191	18	0	0
32.354	209	center	1905	84	2189	18	0	0
32.437	210	center	1907	83	2189	18	0	0
32.52	211	center	1905	84	2191	18	0	0
32.603	212	center	1905	83	2189	18	0	0
32.686	213	center	1905	85	2189	18	0	0
32.769	214	center	1906	84	2189	18	0	0
32.852	215	center	1904	82	2187	18	0	0
32.935	216	center	1905	83	2187	18	0	0
33.018	217	center	1904	83	2187	18	0	0
33.101	218	center	1904	82	2187	18	0	0
33.184	219	center	1904	83	2186	18	0	0
33.267	220	center	1905	85	2187	18	0	0
33.35	221	center	1904	82	2184	18	0	0
33.433	222	center	1905	83	2186	18	0	0
33.516	223	center	1905	82	2186	18	0	0
33.599	224	center	1904	82	2184	18	0	0
33.682	225	center	1905	82	2186	18	0	0
33.765	226	center	1905	83	2184	18	0	0
33.848	227	center	1904	83	2186	18	0	0
33.931	228	center	1902	84	2184	18	0	0
34.014	229	center	1904	84	2184	18	0	0
34.097	230	center	1904	83	2184	18	0	0
34.18	231	center	1905	83	2184	18	0	0
34.263	232	center	1905	83	2183	18	0	0
34.346	233	center	1904	82	2183	18	0	0
34.429	234	center	1904	82	2181	18	0	0
34.512	235	center	1904	82	2183	18	0	0
34.595	236	center	1902	80	2181	18	0	0
34.678	237	center	1904	83	2183	18	0	0
34.761	238	center	1902	80	2179	18	0	0
34.844	239	center	1902	84	2182	18	0	0
